Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags
TXN100818,2025-12-11,Expense,,,3102.48,,Cash Wallet,No,Discretionary,Employer,,Misc transaction #818,review
TXN101397,2025-07-01,Expense,food,Dining Out,2262.49,UPI,Credit Card A/C,Yes,Discretionary,Uber,,food transaction #1397,reimbursable
TXN100988,2024-07-28,Expense,Subscriptions,SaaS Tools,₹5323.52,UPI,Salary Account,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #988,reimbursable
TXN100029,2024-07-27,Expense,Utilities,Internet,₹7247.43,UPI,Primary Savings,No,Essential,Netflix,3000.0,Utilities transaction #29,
TXN101657,2024-03-17,Expense,,,7965.84,Debit Card,Credit Card A/C,No,Discretionary,Swiggy,,Misc transaction #1657,review
TXN100561,2025-04-21,Expense,Rent,Housing,2396.53,Credit Card,Salary Account,Yes,Essential,Employer,15000.0,Rent transaction #561,
TXN100225,2024-03-11,Expense,,,5400.17,Credit Card,Credit Card A/C,Yes,Discretionary,Netflix,,Misc transaction #225,one-time
TXN100005,2024-03-22,Expense,food,Dining Out,5103.69,Debit Card,Salary Account,No,Discretionary,Uber,,food transaction #5,review
TXN101227,2025-07-22,Expense,Transport,Fuel,₹333.78,Cash,Primary Savings,Yes,Discretionary,BESCOM,4000.0,Transport transaction #1227,
TXN100444,2025-12-24,Expense,Utilities,Internet,1558.72,Credit Card,Credit Card A/C,No,Essential,,3000.0,Utilities transaction #444,reimbursable
TXN100032,2024-02-10,Expense,Transport,Public Transit,867.21,Net Banking,Cash Wallet,Yes,Discretionary,BESCOM,4000.0,Transport transaction #32,
TXN100965,2025-04-17,Income,Gift,,₹21849.55,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #965,
TXN101681,2025-10-21,Income,Freelance,,₹66649.89,Bank Transfer,Salary Account,No,,Zomato,,Freelance transaction #1681,
TXN100893,2024-06-14,Income,Gift,,₹45432.98,Bank Transfer,Salary Account,No,,Zomato,,Gift transaction #893,one-time
TXN100668,2025-03-08,Income,Freelance,,83169.07,Bank Transfer,Salary Account,No,,,,Freelance transaction #668,one-time
TXN101358,2025-05-13,Expense,Food,Groceries,5125.71,Credit Card,Cash Wallet,Yes,Discretionary,Freelance Client,8000.0,Food transaction #1358,
TXN101406,2025-09-09,Expense,food,Dining Out,7798.38,Debit Card,Credit Card A/C,Yes,Discretionary,Swiggy,,food transaction #1406,
TXN102174,2025-12-31,Expense,Shopping,Electronics,4112.71,Cash,Salary Account,Yes,Discretionary,Uber,5000.0,Shopping transaction #2174,one-time
TXN101396,2024-09-02,Income,Investment,,87560.06,Bank Transfer,Salary Account,No,,Zomato,,Investment transaction #1396,reimbursable
TXN100151,2025-09-18,Expense,Healthcare,Pharmacy,6829.97,Cash,Salary Account,No,Essential,Zomato,3000.0,Healthcare transaction #151,
TXN102265,2025-02-16,Expense,Food,Dining Out,4442.77,Debit Card,Cash Wallet,No,Discretionary,Employer,8000.0,Food transaction #2265,
TXN100222,2025-08-31,Income,Investment,,62224.79,Bank Transfer,Salary Account,No,,,,Investment transaction #222,one-time
TXN102119,2024-02-20,Expense,Transport,Public Transit,6788.14,,Primary Savings,No,Discretionary,BESCOM,4000.0,Transport transaction #2119,
TXN100702,2024-07-03,Expense,Utilities,Electricity,5659.66,Net Banking,Cash Wallet,Yes,Essential,Landlord,3000.0,Utilities transaction #702,
TXN101666,2025-08-04,Expense,Shopping,Home Goods,1746.04,Cash,Credit Card A/C,Yes,Discretionary,Employer,5000.0,Shopping transaction #1666,
TXN101444,2024-02-03,Expense,,,5335.81,UPI,Primary Savings,Yes,Discretionary,Uber,,Misc transaction #1444,review
TXN100854,2024-07-25,Expense,Rent,Housing,3374.79,,Credit Card A/C,Yes,Essential,Landlord,15000.0,Rent transaction #854,one-time
TXN101832,2024-10-23,Expense,,,5319.91,Net Banking,Cash Wallet,Yes,Discretionary,Uber,,Misc transaction #1832,
TXN101586,2025-01-26,Expense,Rent,Housing,7622.74,Cash,Cash Wallet,Yes,Essential,Employer,15000.0,Rent transaction #1586,
TXN101525,2024-11-28,Income,Investment,,72919.15,Bank Transfer,Salary Account,No,,Freelance Client,,Investment transaction #1525,
TXN100113,2024-03-24,Expense,Insurance,Health,3564.25,Debit Card,Salary Account,Yes,Essential,Landlord,2000.0,Insurance transaction #113,
TXN102096,2025-02-03,Expense,food,Dining Out,4450.68,Net Banking,Primary Savings,No,Discretionary,Swiggy,,food transaction #2096,review
TXN101100,2024-07-07,Expense,Utilities,Internet,7069.26,Cash,Primary Savings,Yes,Essential,Employer,3000.0,Utilities transaction #1100,reimbursable
TXN100206,2024-05-23,Expense,Healthcare,Pharmacy,4359.99,,Primary Savings,Yes,Essential,Zomato,3000.0,Healthcare transaction #206,
TXN102159,2025-09-12,Expense,Insurance,Vehicle,5585.83,Debit Card,Primary Savings,Yes,Essential,Employer,2000.0,Insurance transaction #2159,
TXN101147,2025-06-25,Income,Gift,,46143.21,Bank Transfer,Salary Account,No,,Employer,,Gift transaction #1147,reimbursable
TXN101821,2025-12-18,Income,Bonus,,54510.58,Bank Transfer,Salary Account,No,,Zomato,,Bonus transaction #1821,review
TXN101410,2025-07-08,Income,Freelance,,61359.77,Bank Transfer,Salary Account,No,,Landlord,,Freelance transaction #1410,
TXN100889,2024-06-02,Income,Bonus,,53386.71,Bank Transfer,Salary Account,No,,Amazon,,Bonus transaction #889,one-time
TXN101265,2024-11-28,Expense,Shopping,Electronics,3741.92,Credit Card,Salary Account,No,Discretionary,Local Store,5000.0,Shopping transaction #1265,
TXN100899,2025-02-15,Expense,Entertainment,Streaming,3916.05,,Cash Wallet,Yes,Discretionary,Netflix,2500.0,Entertainment transaction #899,one-time
TXN100832,2025-12-31,Expense,Rent,Housing,5896.61,UPI,Credit Card A/C,Yes,Essential,,15000.0,Rent transaction #832,one-time
TXN101245,2025-07-29,Expense,Rent,Housing,4281.83,Net Banking,Cash Wallet,Yes,Essential,Swiggy,15000.0,Rent transaction #1245,review
TXN102426,2025-02-28,Income,Gift,,41356.18,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #2426,reimbursable
TXN101241,2025-03-18,Expense,Healthcare,Pharmacy,3118.47,,Salary Account,No,Essential,,3000.0,Healthcare transaction #1241,review
TXN101982,2025-07-16,Income,Investment,,32906.93,Bank Transfer,Salary Account,No,,Local Store,,Investment transaction #1982,
TXN100869,2025-10-04,Expense,Food,Groceries,2409.07,Net Banking,Cash Wallet,Yes,Discretionary,Amazon,8000.0,Food transaction #869,one-time
TXN101659,2024-01-19,Expense,Food,Groceries,1795.48,,Credit Card A/C,No,Discretionary,Netflix,8000.0,Food transaction #1659,
TXN100673,2025-06-03,Expense,Insurance,Health,6834.96,,Cash Wallet,Yes,Essential,Swiggy,2000.0,Insurance transaction #673,one-time
TXN101374,,Expense,Entertainment,Movies,4767.9,UPI,Primary Savings,Yes,Discretionary,Zomato,2500.0,Entertainment transaction #1374,reimbursable
TXN101676,2024-12-02,Expense,Subscriptions,SaaS Tools,479.17,,Salary Account,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #1676,reimbursable
TXN102209,2024-10-23,Expense,Food,Dining Out,341.51,Debit Card,Primary Savings,No,Discretionary,Uber,8000.0,Food transaction #2209,
TXN100139,2024-10-25,Expense,Groceries,Groceries,3361.71,,Primary Savings,No,Essential,Zomato,6000.0,Groceries transaction #139,reimbursable
TXN100489,2024-05-28,Expense,Insurance,Vehicle,2422.61,UPI,Primary Savings,Yes,Essential,Zomato,2000.0,Insurance transaction #489,review
TXN100913,2025-11-20,Expense,Shopping,Clothing,1269.33,Debit Card,Credit Card A/C,No,Discretionary,Swiggy,5000.0,Shopping transaction #913,
TXN101615,2025-08-17,Expense,Food,Dining Out,7989.19,,Credit Card A/C,No,Discretionary,Local Store,8000.0,Food transaction #1615,one-time
TXN101671,2025-07-15,Expense,Subscriptions,SaaS Tools,7451.04,Net Banking,Salary Account,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #1671,
TXN101898,2025-05-02,Expense,Food,Groceries,1984.99,Debit Card,Primary Savings,Yes,Discretionary,Apollo Pharmacy,8000.0,Food transaction #1898,
TXN102178,2024-08-20,Expense,,,441.3,Cash,Cash Wallet,Yes,Discretionary,Uber,,Misc transaction #2178,reimbursable
TXN100812,2025-02-07,Income,Investment,,72658.65,Bank Transfer,Salary Account,No,,Employer,,Investment transaction #812,review
TXN100214,2025-12-30,Expense,food,Dining Out,1961.75,Cash,Credit Card A/C,No,Discretionary,,,food transaction #214,review
TXN101943,2024-02-14,Expense,Rent,Housing,5269.27,Debit Card,Primary Savings,Yes,Essential,,15000.0,Rent transaction #1943,
TXN100314,2024-08-07,Expense,Insurance,Life,₹2189.21,Cash,Primary Savings,Yes,Essential,Freelance Client,2000.0,Insurance transaction #314,review
TXN100416,2024-01-09,Income,Freelance,,46559.96,Bank Transfer,Salary Account,No,,Zomato,,Freelance transaction #416,
TXN101029,2024-10-15,Expense,Groceries,Groceries,4191.11,Cash,Credit Card A/C,Yes,Essential,,6000.0,Groceries transaction #1029,one-time
TXN102086,2025-08-30,Expense,Utilities,Water,₹7774.22,UPI,Primary Savings,No,Essential,Landlord,3000.0,Utilities transaction #2086,review
TXN102101,2024-11-30,Expense,Groceries,Groceries,2938.25,UPI,Salary Account,No,Essential,Zomato,6000.0,Groceries transaction #2101,
TXN100136,2025-01-18,Expense,Entertainment,Movies,5217.19,Credit Card,Salary Account,Yes,Discretionary,Netflix,2500.0,Entertainment transaction #136,
TXN100746,2025-10-21,Income,Investment,,84862.41,Bank Transfer,Salary Account,No,,Zomato,,Investment transaction #746,reimbursable
TXN101474,2025-02-11,Expense,food,Groceries,5495.02,UPI,Credit Card A/C,Yes,Discretionary,Zomato,,food transaction #1474,
TXN101122,2024-02-06,Expense,Rent,Housing,7047.36,Net Banking,Credit Card A/C,Yes,Essential,,15000.0,Rent transaction #1122,
TXN100793,,Expense,Groceries,Groceries,5398.8,UPI,Primary Savings,Yes,Essential,Netflix,6000.0,Groceries transaction #793,reimbursable
TXN100035,2024-08-21,Expense,Insurance,Life,2264.89,UPI,Credit Card A/C,Yes,Essential,Uber,2000.0,Insurance transaction #35,reimbursable
TXN100025,2024-09-24,Expense,Subscriptions,SaaS Tools,3196.5,,Credit Card A/C,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #25,
TXN100657,2025-09-09,Income,Salary,,78243.7,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #657,one-time
TXN101402,2024-11-18,Expense,food,Groceries,4777.46,Net Banking,Primary Savings,Yes,Discretionary,Apollo Pharmacy,,food transaction #1402,review
TXN100449,2024-08-01,Expense,food,Dining Out,₹532.57,Net Banking,Cash Wallet,No,Discretionary,,,food transaction #449,reimbursable
TXN101401,2025-10-19,Expense,Food,Groceries,79.59,Debit Card,Primary Savings,No,Discretionary,Freelance Client,8000.0,Food transaction #1401,
TXN101258,2024-07-16,Expense,Transport,Public Transit,4863.39,Credit Card,Cash Wallet,No,Discretionary,,4000.0,Transport transaction #1258,
TXN100751,2024-01-10,Expense,Insurance,Health,3382.22,,Cash Wallet,Yes,Essential,,2000.0,Insurance transaction #751,
TXN101270,2025-10-07,Expense,Groceries,Groceries,4812.97,Net Banking,Credit Card A/C,No,Essential,,6000.0,Groceries transaction #1270,
TXN100655,2024-04-01,Income,Freelance,,31405.85,Bank Transfer,Salary Account,No,,Local Store,,Freelance transaction #655,review
TXN101449,2024-01-27,Income,Salary,,20195.69,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #1449,
TXN101052,2025-10-29,Expense,Healthcare,Insurance Premium,4460.72,,Primary Savings,Yes,Essential,Local Store,3000.0,Healthcare transaction #1052,
TXN100244,2024-10-10,Expense,Rent,Housing,5705.59,Credit Card,Cash Wallet,Yes,Essential,Apollo Pharmacy,15000.0,Rent transaction #244,review
TXN102151,2024-02-19,Expense,Subscriptions,Memberships,7865.8,Debit Card,Primary Savings,Yes,Discretionary,BESCOM,1500.0,Subscriptions transaction #2151,reimbursable
TXN100276,2025-04-18,Income,Freelance,,28501.73,Bank Transfer,Salary Account,No,,Amazon,,Freelance transaction #276,
TXN102158,2024-04-26,Expense,food,Snacks,5915.62,,Salary Account,Yes,Discretionary,Amazon,,food transaction #2158,
TXN100588,2025-07-23,Expense,Groceries,Groceries,6666.66,Debit Card,Cash Wallet,Yes,Essential,Netflix,6000.0,Groceries transaction #588,reimbursable
TXN100970,2024-06-05,Expense,food,Snacks,₹1674.13,Cash,Primary Savings,No,Discretionary,Local Store,,food transaction #970,one-time
TXN101947,2024-09-03,Income,Bonus,,72327.7,Bank Transfer,Salary Account,No,,Employer,,Bonus transaction #1947,reimbursable
TXN102186,2024-01-25,Expense,Transport,Cab,3105.19,Cash,Credit Card A/C,No,Discretionary,Swiggy,4000.0,Transport transaction #2186,review
TXN102228,2024-10-19,Expense,Transport,Public Transit,6274.83,Cash,Cash Wallet,Yes,Discretionary,Uber,4000.0,Transport transaction #2228,review
TXN101759,2025-03-05,Expense,Shopping,Electronics,7925.33,Debit Card,Credit Card A/C,Yes,Discretionary,Amazon,5000.0,Shopping transaction #1759,review
TXN101323,2024-08-07,Income,Bonus,,58712.28,Bank Transfer,Salary Account,No,,Freelance Client,,Bonus transaction #1323,
TXN100167,2025-06-15,Expense,Groceries,Groceries,4923.89,Credit Card,Cash Wallet,No,Essential,Employer,6000.0,Groceries transaction #167,reimbursable
TXN100927,2025-06-07,Expense,Shopping,Electronics,7024.15,Net Banking,Credit Card A/C,No,Discretionary,Amazon,5000.0,Shopping transaction #927,one-time
TXN100024,2024-03-10,Expense,Transport,Cab,7127.78,Credit Card,Primary Savings,Yes,Discretionary,Local Store,4000.0,Transport transaction #24,
TXN100806,2024-11-16,Expense,Groceries,Groceries,4740.98,Credit Card,Cash Wallet,No,Essential,Uber,6000.0,Groceries transaction #806,
TXN100443,2025-10-22,Expense,,,5878.85,UPI,Cash Wallet,No,Discretionary,,,Misc transaction #443,one-time
TXN101779,2025-03-08,Expense,Rent,Housing,5852.17,Credit Card,Salary Account,Yes,Essential,BESCOM,15000.0,Rent transaction #1779,reimbursable
TXN100150,2024-11-17,Expense,Transport,Fuel,1529.08,Net Banking,Cash Wallet,Yes,Discretionary,Netflix,4000.0,Transport transaction #150,
TXN102373,2025-09-03,Expense,Education,Courses,6117.11,Debit Card,Credit Card A/C,Yes,Discretionary,Uber,4000.0,Education transaction #2373,
TXN102142,2025-09-05,Expense,Utilities,Water,5451.61,Net Banking,Cash Wallet,No,Essential,Employer,3000.0,Utilities transaction #2142,one-time
TXN100754,2025-09-09,Expense,Rent,Housing,7705.81,Debit Card,Salary Account,Yes,Essential,BESCOM,15000.0,Rent transaction #754,one-time
TXN101047,2025-08-13,Expense,Utilities,Water,7736.75,Net Banking,Credit Card A/C,No,Essential,Netflix,3000.0,Utilities transaction #1047,
TXN100780,2025-04-04,Expense,Transport,Cab,3875.31,Debit Card,Cash Wallet,No,Discretionary,Swiggy,4000.0,Transport transaction #780,reimbursable
TXN100900,2024-05-29,Expense,Entertainment,Events,4828.57,Cash,Primary Savings,No,Discretionary,Local Store,2500.0,Entertainment transaction #900,
TXN100864,2025-04-15,Expense,Rent,Housing,7549.67,Credit Card,Credit Card A/C,Yes,Essential,Amazon,15000.0,Rent transaction #864,one-time
TXN101952,2024-01-04,Expense,,,6095.6,,Salary Account,No,Discretionary,Zomato,,Misc transaction #1952,
TXN101197,2025-03-25,Expense,Education,Tuition,1529.16,Net Banking,Cash Wallet,No,Discretionary,,4000.0,Education transaction #1197,
TXN100100,2024-09-06,Expense,,,595.45,Net Banking,Salary Account,Yes,Discretionary,BESCOM,,Misc transaction #100,reimbursable
TXN101049,2024-08-17,Expense,Food,Dining Out,3604.33,Cash,Primary Savings,No,Discretionary,Uber,8000.0,Food transaction #1049,
TXN101627,2024-02-18,Income,Bonus,,37812.53,Bank Transfer,Salary Account,No,,Freelance Client,,Bonus transaction #1627,
TXN101271,2025-01-13,Expense,Healthcare,Pharmacy,2991.57,Credit Card,Salary Account,No,Essential,,3000.0,Healthcare transaction #1271,
TXN101758,2025-04-20,Expense,Utilities,Internet,3510.3,Cash,Credit Card A/C,No,Essential,Employer,3000.0,Utilities transaction #1758,
TXN102277,2024-06-30,Expense,Entertainment,Events,1449.94,Cash,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,2500.0,Entertainment transaction #2277,one-time
TXN101378,2025-09-19,Expense,food,Dining Out,2116.86,,Primary Savings,No,Discretionary,Employer,,food transaction #1378,one-time
TXN100766,2025-10-18,Expense,Insurance,Life,2501.18,UPI,Primary Savings,Yes,Essential,Amazon,2000.0,Insurance transaction #766,
TXN100750,2024-11-16,Expense,Shopping,Home Goods,3537.51,Net Banking,Primary Savings,No,Discretionary,Swiggy,5000.0,Shopping transaction #750,review
TXN100962,2025-04-29,Expense,Transport,Public Transit,3409.38,UPI,Credit Card A/C,No,Discretionary,Employer,4000.0,Transport transaction #962,review
TXN102305,2024-10-03,Expense,Subscriptions,SaaS Tools,6139.2,Cash,Primary Savings,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #2305,review
TXN100168,2025-05-16,Expense,Utilities,Water,2978.44,,Primary Savings,No,Essential,Employer,3000.0,Utilities transaction #168,review
TXN100073,2025-04-26,Expense,Healthcare,Doctor Visit,4703.37,,Cash Wallet,Yes,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #73,review
TXN101576,2024-04-20,Expense,Subscriptions,Streaming,1604.11,UPI,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #1576,review
TXN101883,2025-09-20,Expense,,,2593.21,Debit Card,Primary Savings,Yes,Discretionary,Uber,,Misc transaction #1883,
TXN102166,2024-09-22,Income,Bonus,,49450.35,Bank Transfer,Salary Account,No,,Uber,,Bonus transaction #2166,
TXN101138,2024-11-06,Expense,Utilities,Water,6642.39,Debit Card,Cash Wallet,No,Essential,Local Store,3000.0,Utilities transaction #1138,
TXN100992,2025-07-16,Income,Bonus,,28259.48,Bank Transfer,Salary Account,No,,Employer,,Bonus transaction #992,
TXN102053,2025-10-17,Expense,food,Dining Out,1244.27,Credit Card,Cash Wallet,Yes,Discretionary,Freelance Client,,food transaction #2053,
TXN101499,2025-04-09,Expense,Rent,Housing,7448.36,Credit Card,Credit Card A/C,Yes,Essential,Local Store,15000.0,Rent transaction #1499,
TXN101905,2024-03-21,Expense,Groceries,Groceries,241.65,,Salary Account,No,Essential,Uber,6000.0,Groceries transaction #1905,reimbursable
TXN101093,2025-10-11,Income,Bonus,,55144.31,Bank Transfer,Salary Account,No,,Apollo Pharmacy,,Bonus transaction #1093,
TXN101384,2024-11-27,Expense,Entertainment,Events,3407.67,Debit Card,Salary Account,Yes,Discretionary,Swiggy,2500.0,Entertainment transaction #1384,one-time
TXN101738,2024-12-28,Expense,Transport,Cab,4082.84,UPI,Cash Wallet,No,Discretionary,Zomato,4000.0,Transport transaction #1738,one-time
TXN102247,2024-08-11,Expense,Shopping,Home Goods,7728.2,Credit Card,Cash Wallet,Yes,Discretionary,Local Store,5000.0,Shopping transaction #2247,
TXN101503,2024-04-06,Expense,Utilities,Electricity,1678.88,Debit Card,Primary Savings,No,Essential,Apollo Pharmacy,3000.0,Utilities transaction #1503,one-time
TXN101631,2024-03-03,Expense,food,Snacks,7700.41,UPI,Credit Card A/C,No,Discretionary,,,food transaction #1631,reimbursable
TXN102102,2025-01-17,Expense,Education,Books,113479.47,Net Banking,Cash Wallet,Yes,Discretionary,Uber,4000.0,Education transaction #2102,
TXN100266,2024-11-23,Expense,food,Snacks,4041.23,UPI,Salary Account,Yes,Discretionary,Landlord,,food transaction #266,
